2017-07-04 17:25:23 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwswW0Djk4Kh31n_r6c_LKFE","card_id":2377362,"uu_code":"1a348a8a2e3222cdf3ca9ed1860fe3e21499160318.13853","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:52:50 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwil9LHnKzgLdvyM6wckck9E","card_id":2377361,"uu_code":"e6107780e8292bc3fbe38faad4c87efb1499161965.070636","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:52:55 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwil9LHnKzgLdvyM6wckck9E","card_id":2377361,"uu_code":"3a0338b4745965b1a2d2f1f4100bef051499161970.073155","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:00 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwh5KE9syGfShSkQvDHLDBKY","card_id":2377361,"uu_code":"188d0c5482db2de8fde7a5e132a484191499161975.076312","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:05 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwh5KE9syGfShSkQvDHLDBKY","card_id":2377361,"uu_code":"c4656d63bebb0068cbcda9e9dc4d421a1499161980.078929","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:10 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwmjL_siZG_29Bh_BTblzaRw","card_id":2377361,"uu_code":"c53b0995f046b6afc845656f9c5169f21499161985.080634","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:15 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwmjL_siZG_29Bh_BTblzaRw","card_id":2377361,"uu_code":"22debc68e0a302474040a774d5bbc2bc1499161990.083179","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:20 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"045b1d48063d5166248d5344dae4c16d1499161995.085863","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:25 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"b05e0533bf1612fe61398751ee53972b1499162000.088166","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:30 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"e74e66cfa414a21927d5abb1c8a976e21499162005.090899","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:35 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"5e4bf2b3e6f6632232bd3874cc71e8271499162010.093475","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:40 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"2d0ba227bd04d69527574cf30b453ec91499162015.096549","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:53:45 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"66905e5f6fc89255ea28ec2faa165e441499162020.099722","module":"vip","scene":"\u6cf0\u9910\u5385"}
